datetime,wind_speed,temperature,pressure,power_mw,hour,month,season,air_density,is_zero_power
2020-10-28 00:00:00,9.835,5.396,0.989663,42.7806,0,10,4,1.2541499604586257,0
2020-10-28 01:00:00,10.361,4.096,0.990118,47.943,1,10,4,1.2606099424349893,0
2020-10-28 02:00:00,10.636,3.075,0.990436,50.8172,2,10,4,1.265675858654302,0
2020-10-28 03:00:00,10.886,2.594,0.990625,53.4092,3,10,4,1.2681256116308774,0
2020-10-28 04:00:00,10.561,1.933,0.990579,50.008,4,10,4,1.27111377743612,0
2020-10-28 05:00:00,10.129,0.169,0.990452,45.7872,5,10,4,1.2791535233676974,0
2020-10-28 06:00:00,9.912,-0.87,0.990731,43.909800000000004,6,10,4,1.2843963761778163,0
2020-10-28 07:00:00,10.766,-0.744,0.990751,52.9805,7,10,4,1.2838282014764169,0
2020-10-28 08:00:00,10.529,-0.837,0.990948,50.5404,8,10,4,1.2845220152780825,0
2020-10-28 09:00:00,10.497,-0.872,0.991172,50.117599999999996,9,10,4,1.2849775328823345,0
2020-10-28 10:00:00,10.107,-1.429,0.991581,45.8529,10,10,4,1.2881429278468512,0
2020-10-28 11:00:00,10.209,-1.709,0.992001,47.1091,11,10,4,1.290017864497041,0
2020-10-28 12:00:00,10.491,-1.696,0.992145,50.360800000000005,12,10,4,1.2901433367196709,0
2020-10-28 13:00:00,10.029,-2.081,0.992486,45.4598,13,10,4,1.292419782379753,0
2020-10-28 14:00:00,7.783,0.413,0.992846,22.8071,14,10,4,1.2811016599916565,0
2020-10-28 15:00:00,5.849,2.795,0.993083,8.69045,15,10,4,1.2703461610056752,0
2020-10-28 16:00:00,6.182,4.853,0.993212,10.5246,16,10,4,1.2611058397154147,0
2020-10-28 17:00:00,6.944,6.184,0.99294,15.3308,17,10,4,1.254753070578717,0
2020-10-28 18:00:00,6.392,7.155,0.99261,11.3521,18,10,4,1.2499909327809653,0
2020-10-28 19:00:00,6.007,8.035,0.992278,9.10224,19,10,4,1.2456621677355926,0
2020-10-28 20:00:00,5.673,8.672,0.991886,7.582109999999999,20,10,4,1.2423556202824124,0
2020-10-28 21:00:00,5.756,9.066,0.99153,8.098,21,10,4,1.2401759012457396,0
2020-10-28 22:00:00,6.339,8.944,0.991301,11.360899999999999,22,10,4,1.2404257022759422,0
2020-10-28 23:00:00,7.427,7.294,0.991397,19.5366,23,10,4,1.2478446136738044,0
2020-10-29 00:00:00,7.969,3.543,0.991347,24.3867,0,10,4,1.2646972835341486,0
2020-10-29 01:00:00,8.295,2.362,0.991398,27.3992,1,10,4,1.2701838316458842,0
2020-10-29 02:00:00,9.044,1.946,0.991462,35.2964,2,10,4,1.2721867239459144,0
2020-10-29 03:00:00,9.213,0.581,0.991524,36.8125,3,10,4,1.278610622188429,0
2020-10-29 04:00:00,8.463,-0.699,0.99133,28.7853,4,10,4,1.2843663069288738,0
2020-10-29 05:00:00,8.804,-1.222,0.990743,31.9629,5,10,4,1.2860745533858566,0
2020-10-29 06:00:00,8.633,-1.319,0.990508,30.1794,6,10,4,1.286228315171061,0
2020-10-29 07:00:00,8.16,-1.366,0.990478,25.7181,7,10,4,1.2864117811303506,0
2020-10-29 08:00:00,7.028,-1.757,0.990467,16.4482,8,10,4,1.288250826891638,0
2020-10-29 09:00:00,5.654,-1.793,0.99039,7.84276,9,10,4,1.2883215713679768,0
2020-10-29 10:00:00,6.053,-1.866,0.990185,10.116100000000001,10,10,4,1.2884015063490246,0
2020-10-29 11:00:00,5.878,-2.038,0.990288,9.012979999999999,11,10,4,1.2893530051738273,0
2020-10-29 12:00:00,4.511,-2.336,0.990318,2.82363,12,10,4,1.2908108944043515,0
2020-10-29 13:00:00,4.307,-2.448,0.990504,2.25088,13,10,4,1.2915874917515453,0
2020-10-29 14:00:00,4.258,0.236,0.990628,2.08921,14,10,4,1.2790672807510186,0
2020-10-29 15:00:00,2.773,3.593,0.990686,0.0,15,10,4,1.263625677534376,1
2020-10-29 16:00:00,2.992,6.727,0.990314,0.0,16,10,4,1.2490067051171847,1
2020-10-29 17:00:00,3.765,9.219,0.98983,0.83498,17,10,4,1.2373787624080927,0
2020-10-29 18:00:00,4.538,10.893,0.989434,2.72752,18,10,4,1.2295941839713367,0
2020-10-29 19:00:00,4.54,12.057,0.989118,2.70542,19,10,4,1.2241848089839513,0
2020-10-29 20:00:00,5.086,12.694,0.988739,4.33967,20,10,4,1.2209887023519157,0
2020-10-29 21:00:00,5.734,13.202,0.98832,7.45944,21,10,4,1.218306116118967,0
2020-10-29 22:00:00,5.78,13.268,0.988068,7.71615,22,10,4,1.2177148090106704,0
2020-10-29 23:00:00,7.137,10.284,0.988285,16.080299999999998,23,10,4,1.2308051906544129,0
2020-10-30 00:00:00,7.606,6.79,0.988584,20.1128,0,10,4,1.2465441937772093,0
2020-10-30 01:00:00,7.872,6.011,0.988909,22.5547,1,10,4,1.250433629602404,0
2020-10-30 02:00:00,6.714,4.687,0.989351,13.4729,2,10,4,1.2569539796829128,0
2020-10-30 03:00:00,5.043,4.037,0.989759,4.57132,3,10,4,1.2604210935765934,0
2020-10-30 04:00:00,3.979,3.329,0.989818,1.3766500000000002,4,10,4,1.2637240727686276,0
2020-10-30 05:00:00,3.287,2.519,0.989987,0.0,5,10,4,1.2676536816474417,1
2020-10-30 06:00:00,2.168,1.752,0.990469,0.0,6,10,4,1.2718094544134682,1
2020-10-30 07:00:00,1.773,1.182,0.990986,0.0,7,10,4,1.2751172195122313,1
2020-10-30 08:00:00,1.905,0.739,0.991336,0.0,8,10,4,1.2776307285534845,1
2020-10-30 09:00:00,0.386,0.299,0.991767,0.0,9,10,4,1.280242897697125,1
2020-10-30 10:00:00,1.356,-0.237,0.992169,0.0,10,10,4,1.2832772386098432,1
2020-10-30 11:00:00,1.199,0.224,0.992693,0.0,11,10,4,1.2817898057524761,1
2020-10-30 12:00:00,1.507,-0.16,0.993172,0.0,12,10,4,1.284212195564038,1
2020-10-30 13:00:00,1.915,-0.58,0.993777,0.0,13,10,4,1.2869745187442345,1
2020-10-30 14:00:00,2.876,2.348,0.994416,0.0,14,10,4,1.2741152511048228,1
2020-10-30 15:00:00,1.453,6.397,0.994714,0.0,15,10,4,1.2560370658946125,1
2020-10-30 16:00:00,1.142,9.855,0.994941,0.0,16,10,4,1.2409728512683884,1
2020-10-30 17:00:00,1.085,12.796,0.994734,0.0,17,10,4,1.2279537164546106,1
2020-10-30 18:00:00,1.035,14.832,0.99461,0.0,18,10,4,1.2191202331467206,1
2020-10-30 19:00:00,1.614,16.423,0.994505,0.0,19,10,4,1.2122940305801722,1
2020-10-30 20:00:00,1.431,17.255,0.994194,0.0,20,10,4,1.208442830776776,1
2020-10-30 21:00:00,1.455,17.66,0.993862,0.0,21,10,4,1.206356894512891,1
2020-10-30 22:00:00,1.921,17.543,0.993784,0.0,22,10,4,1.2067477217721345,1
2020-10-30 23:00:00,2.328,14.036,0.99398,0.0,23,10,4,1.2217249482664838,1
2020-10-31 00:00:00,2.796,10.847,0.994132,0.0,0,10,4,1.2356326125279284,1
2020-10-31 01:00:00,3.254,9.768,0.9944,0.0,1,10,4,1.240679474803036,1
2020-10-31 02:00:00,3.893,8.727,0.994482,1.1814500000000001,2,10,4,1.2453641148786525,0
2020-10-31 03:00:00,4.752,7.672,0.994697,3.46592,3,10,4,1.25031298429541,0
2020-10-31 04:00:00,4.567,7.212,0.994799,2.87034,4,10,4,1.2524928398956316,0
2020-10-31 05:00:00,4.823,6.742,0.994819,3.7253499999999997,5,10,4,1.2546212729356605,0
2020-10-31 06:00:00,6.728,6.534,0.99509,13.864600000000001,6,10,4,1.2558963575985491,0
2020-10-31 07:00:00,7.285,6.071,0.995364,18.5137,7,10,4,1.2583252527371886,0
2020-10-31 08:00:00,7.272,5.668,0.995602,18.3335,8,10,4,1.2604453312491608,0
2020-10-31 09:00:00,6.185,5.144,0.995876,10.267700000000001,9,10,4,1.263166165580884,0
2020-10-31 10:00:00,5.951,4.604,0.996299,9.0208,10,10,4,1.26615954587688,0
2020-10-31 11:00:00,5.751,4.204,0.996666,7.974279999999999,11,10,4,1.2684526808298358,0
2020-10-31 12:00:00,5.339,3.914,0.996818,5.774649999999999,12,10,4,1.2699740092762464,0
2020-10-31 13:00:00,5.086,3.817,0.997041,4.61901,13,10,4,1.270702990141588,0
2020-10-31 14:00:00,4.68,6.836,0.997242,3.10551,14,10,4,1.2572548110074029,0
2020-10-31 15:00:00,3.745,10.004,0.997405,0.86661,15,10,4,1.2433915199576318,0
2020-10-31 16:00:00,2.633,12.916,0.997158,0.0,16,10,4,1.2304296721135168,1
2020-10-31 17:00:00,2.59,15.289,0.996442,0.0,17,10,4,1.2194306445631922,1
2020-10-31 18:00:00,2.787,17.295,0.995837,0.0,18,10,4,1.2102731958893185,1
2020-10-31 19:00:00,2.494,18.319,0.995273,0.0,19,10,4,1.2053381785083355,1
2020-10-31 20:00:00,2.674,18.93,0.994635,0.0,20,10,4,1.202045698658484,1
2020-10-31 21:00:00,2.728,19.155,0.994129,0.0,21,10,4,1.2005093860804323,1
2020-10-31 22:00:00,2.812,18.81,0.993798,0.0,22,10,4,1.2015278028054848,1
2020-10-31 23:00:00,3.123,15.183,0.993638,0.0,23,10,4,1.2164461901397972,1
2020-11-01 00:00:00,3.359,12.028,0.993554,0.0,0,11,4,1.2298000841919248,1
2020-11-01 01:00:00,3.299,10.193,0.993578,0.0,1,11,4,1.2377944756161665,1
2020-11-01 02:00:00,3.661,9.164,0.993517,0.693385,2,11,4,1.242229814604165,0
2020-11-01 03:00:00,4.577,8.247,0.993582,2.94061,3,11,4,1.2463594567591312,0
2020-11-01 04:00:00,4.177,7.5,0.993484,1.82417,4,11,4,1.2495536052014025,0
2020-11-01 05:00:00,3.668,7.093,0.993098,0.720684,5,11,4,1.2508821494487916,0
2020-11-01 06:00:00,3.569,6.296,0.99309,0.0,6,11,4,1.254439649555557,1
2020-11-01 07:00:00,3.324,5.422,0.993129,0.0,7,11,4,1.2584247835884277,1
2020-11-01 08:00:00,2.949,4.839,0.993102,0.0,8,11,4,1.2610296744012013,1
2020-11-01 09:00:00,2.689,4.305,0.993034,0.0,9,11,4,1.2633701862347884,1
2020-11-01 10:00:00,2.777,3.878,0.992916,0.0,10,11,4,1.2651671402248463,1
2020-11-01 11:00:00,2.854,3.439,0.992942,0.0,11,11,4,1.267208385697205,1
2020-11-01 12:00:00,2.913,3.002,0.99294,0.0,12,11,4,1.269211138130578,1
2020-11-01 13:00:00,3.443,2.602,0.992893,0.0,13,11,4,1.2709920646619661,1
2020-11-01 14:00:00,3.247,5.446,0.992824,0.0,14,11,4,1.2579299332798737,1
2020-11-01 15:00:00,3.059,9.322,0.992816,0.0,15,11,4,1.2406589813990914,1
2020-11-01 16:00:00,1.276,12.559,0.992521,0.0,16,11,4,1.226238209313857,1
2020-11-01 17:00:00,0.233,15.364,0.991965,0.0,17,11,4,1.2136361896292773,1
2020-11-01 18:00:00,0.535,17.747,0.991513,0.0,18,11,4,1.203145722926438,1
2020-11-01 19:00:00,1.271,19.188,0.990915,0.0,19,11,4,1.1964930832325384,1
2020-11-01 20:00:00,1.298,19.92,0.990393,0.0,20,11,4,1.1928758849542886,1
2020-11-01 21:00:00,1.197,20.262,0.989861,0.0,21,11,4,1.1908454540653706,1
2020-11-01 22:00:00,1.017,20.151,0.989463,0.0,22,11,4,1.190817138124382,1
2020-11-01 23:00:00,0.878,16.179,0.989384,0.0,23,11,4,1.2070686707296823,1
2020-11-02 00:00:00,1.795,12.686,0.989323,0.0,0,11,4,1.2217440742565562,1
2020-11-02 01:00:00,2.919,11.469,0.989301,0.0,1,11,4,1.2269408349018838,1
2020-11-02 02:00:00,2.121,10.788,0.989318,0.0,2,11,4,1.2299046773336955,1
2020-11-02 03:00:00,1.641,9.74,0.989355,0.0,3,11,4,1.2345071752352477,1
2020-11-02 04:00:00,2.301,8.79,0.989322,0.0,4,11,4,1.2386255452291712,1
2020-11-02 05:00:00,2.657,8.091,0.989061,0.0,5,11,4,1.2413764584135043,1
2020-11-02 06:00:00,2.711,7.473,0.988926,0.0,6,11,4,1.2439404583988918,1
2020-11-02 07:00:00,2.358,6.98,0.989028,0.0,7,11,4,1.2462581942679674,1
2020-11-02 08:00:00,2.006,6.355,0.989081,0.0,8,11,4,1.2491118809551216,1
2020-11-02 09:00:00,1.934,5.783,0.989042,0.0,9,11,4,1.2516240451372476,1
2020-11-02 10:00:00,2.141,5.066,0.989127,0.0,10,11,4,1.2549574923852178,1
2020-11-02 11:00:00,1.882,4.393,0.989311,0.0,11,11,4,1.2582345919795626,1
2020-11-02 12:00:00,2.018,3.881,0.989324,0.0,12,11,4,1.2605765860011389,1
2020-11-02 13:00:00,2.036,3.605,0.989496,0.0,13,11,4,1.2620531011523046,1
2020-11-02 14:00:00,2.194,6.104,0.989597,0.0,14,11,4,1.2508868547098162,1
2020-11-02 15:00:00,1.472,9.899,0.989608,0.0,15,11,4,1.2341292164440216,1
2020-11-02 16:00:00,0.899,13.276,0.989393,0.0,16,11,4,1.2193137086685852,1
2020-11-02 17:00:00,1.115,16.314,0.98891,0.0,17,11,4,1.2059276989909666,1
2020-11-02 18:00:00,1.308,18.641,0.988487,0.0,18,11,4,1.1957988486259028,1
2020-11-02 19:00:00,1.302,20.253,0.988099,0.0,19,11,4,1.1887621557142771,1
2020-11-02 20:00:00,1.996,21.231,0.987683,0.0,20,11,4,1.1843140014562994,1
2020-11-02 21:00:00,1.689,21.594,0.987408,0.0,21,11,4,1.1825260855504587,1
2020-11-02 22:00:00,1.873,21.41,0.987236,0.0,22,11,4,1.1830586459348174,1
2020-11-02 23:00:00,2.926,17.469,0.987327,0.0,23,11,4,1.1992122902819304,1
2020-11-03 00:00:00,3.511,14.272,0.987408,0.0,0,11,4,1.2126506271596622,1
2020-11-03 01:00:00,4.091,13.191,0.987575,1.56795,1,11,4,1.2174345184098219,0
2020-11-03 02:00:00,4.935,12.008,0.987779,4.02909,2,11,4,1.2227376641792047,0
2020-11-03 03:00:00,4.699,11.016,0.987909,3.22619,3,11,4,1.227167624518737,0
2020-11-03 04:00:00,5.367,10.256,0.987893,5.82707,4,11,4,1.2304385489101866,0
2020-11-03 05:00:00,5.435,9.827,0.987736,6.152399999999999,5,11,4,1.2321080808291218,0
2020-11-03 06:00:00,5.843,9.512,0.987891,8.45397,6,11,4,1.2336747119098832,0
2020-11-03 07:00:00,7.155,9.056,0.988061,17.1215,7,11,4,1.2358807724011083,0
2020-11-03 08:00:00,7.06,8.867,0.988117,16.335,8,11,4,1.2367791180820875,0
2020-11-03 09:00:00,7.008,8.486,0.98828,15.9357,9,11,4,1.238656540611004,0
2020-11-03 10:00:00,7.649,8.187,0.988466,21.171,10,11,4,1.2402063329971793,0
2020-11-03 11:00:00,8.248,7.752,0.98887,26.565900000000003,11,11,4,1.2426345699544443,0
2020-11-03 12:00:00,8.298,7.447,0.989115,27.0822,12,11,4,1.2442934808783856,0
2020-11-03 13:00:00,8.437,7.183,0.989401,28.3504,13,11,4,1.2458254012812753,0
2020-11-03 14:00:00,8.399,10.569,0.989707,27.682,14,11,4,1.2313380010729769,0
2020-11-03 15:00:00,6.54,13.656,0.989905,12.138,15,11,4,1.218328339744441,0
2020-11-03 16:00:00,4.817,16.543,0.989772,3.5814,16,11,4,1.2060247589686768,0
2020-11-03 17:00:00,4.468,18.686,0.989173,2.51079,17,11,4,1.1964442053637325,0
2020-11-03 18:00:00,4.12,20.008,0.988766,1.57731,18,11,4,1.1905587611177626,0
2020-11-03 19:00:00,3.471,20.756,0.988232,0.0,19,11,4,1.1868874064560346,1
2020-11-03 20:00:00,3.149,21.247,0.987771,0.0,20,11,4,1.1843551494877256,1
2020-11-03 21:00:00,2.968,21.456,0.987271,0.0,21,11,4,1.1829158581343062,1
2020-11-03 22:00:00,3.25,21.25,0.986975,0.0,22,11,4,1.1833886720968738,1
2020-11-03 23:00:00,3.596,18.121,0.986893,0.0,23,11,4,1.1960019367118429,1
2020-11-04 00:00:00,3.326,15.398,0.986881,0.0,0,11,4,1.2072738132323975,1
2020-11-04 01:00:00,2.525,14.514,0.986964,0.0,1,11,4,1.2110856492477011,1
2020-11-04 02:00:00,2.354,13.68,0.98713,0.0,2,11,4,1.2148113450280955,1
2020-11-04 03:00:00,3.006,12.838,0.987139,0.0,3,11,4,1.2183990761149721,1
2020-11-04 04:00:00,3.316,12.407,0.987034,0.0,4,11,4,1.220108249194038,1
2020-11-04 05:00:00,3.594,12.034,0.986707,0.0,5,11,4,1.2212993171885111,1
2020-11-04 06:00:00,4.32,11.34,0.986837,2.16963,6,11,4,1.2244399199271194,0
2020-11-04 07:00:00,5.107,10.769,0.986965,4.76798,7,11,4,1.2270615745775209,0
2020-11-04 08:00:00,7.032,10.715,0.98715,15.998899999999999,8,11,4,1.227525048315564,0
2020-11-04 09:00:00,7.563,10.392,0.987262,20.2954,9,11,4,1.2290628281381786,0
2020-11-04 10:00:00,8.159,9.807,0.98734,25.422099999999997,10,11,4,1.2317011610391053,0
2020-11-04 11:00:00,8.498,9.474,0.987633,28.6293,11,11,4,1.2335183519392712,0
2020-11-04 12:00:00,7.923,9.157,0.98757,23.375400000000003,12,11,4,1.2348246855358336,0
2020-11-04 13:00:00,6.218,8.735,0.987689,10.7288,13,11,4,1.2368223140160473,0
2020-11-04 14:00:00,4.654,10.759,0.987694,3.09744,14,11,4,1.2280111687999877,0
2020-11-04 15:00:00,3.176,13.677,0.98767,0.0,15,11,4,1.2154886089106292,1
2020-11-04 16:00:00,2.138,16.24,0.98732,0.0,16,11,4,1.204296643555248,1
2020-11-04 17:00:00,2.445,18.318,0.986707,0.0,17,11,4,1.1949683137534426,1
2020-11-04 18:00:00,1.856,19.833,0.98613,0.0,18,11,4,1.1880940218714515,1
2020-11-04 19:00:00,1.487,20.882,0.985427,0.0,19,11,4,1.1830113754591285,1
2020-11-04 20:00:00,0.942,21.411,0.984795,0.0,20,11,4,1.1801294563273108,1
2020-11-04 21:00:00,1.089,21.759,0.984223,0.0,21,11,4,1.1780522264784268,1
2020-11-04 22:00:00,1.313,21.706,0.983884,0.0,22,11,4,1.1778581455663086,1
2020-11-04 23:00:00,0.76,18.897,0.983813,0.0,23,11,4,1.18910134078386,1
2020-11-05 00:00:00,1.413,16.122,0.983802,0.0,0,11,4,1.2004950234097145,1
2020-11-05 01:00:00,2.193,15.049,0.983845,0.0,1,11,4,1.2050172792584504,1
2020-11-05 02:00:00,3.374,14.072,0.983779,0.0,2,11,4,1.2090350937749639,1
2020-11-05 03:00:00,3.274,13.211,0.983779,0.0,3,11,4,1.2126702927571587,1
2020-11-05 04:00:00,2.409,12.061,0.983742,0.0,4,11,4,1.2175141112183903,1
2020-11-05 05:00:00,2.186,11.998,0.98343,0.0,5,11,4,1.2173968786102702,1
2020-11-05 06:00:00,1.697,11.388,0.983263,0.0,6,11,4,1.2197995918487479,1
2020-11-05 07:00:00,0.982,10.086,0.983183,0.0,7,11,4,1.2253071547497612,1
2020-11-05 08:00:00,1.133,9.278,0.983237,0.0,8,11,4,1.2288801343919986,1
2020-11-05 09:00:00,1.193,8.721,0.98319,0.0,9,11,4,1.231249643254164,1
2020-11-05 10:00:00,1.797,8.048,0.983345,0.0,10,11,4,1.2343910028619818,1
2020-11-05 11:00:00,2.037,7.591,0.983556,0.0,11,11,4,1.2366656866642258,1
2020-11-05 12:00:00,2.245,7.251,0.983638,0.0,12,11,4,1.2382684316287245,1
2020-11-05 13:00:00,2.674,6.871,0.983749,0.0,13,11,4,1.240088736507974,1
2020-11-05 14:00:00,3.008,8.914,0.983879,0.0,14,11,4,1.2312694155676627,1
2020-11-05 15:00:00,2.554,11.929,0.983924,0.0,15,11,4,1.2183032101995492,1
2020-11-05 16:00:00,1.592,14.772,0.983671,0.0,16,11,4,1.2059632646255327,1
2020-11-05 17:00:00,1.465,17.437,0.983191,0.0,17,11,4,1.1943201904454739,1
2020-11-05 18:00:00,1.419,19.621,0.98278,0.0,18,11,4,1.18491532087219,1
2020-11-05 19:00:00,1.226,20.931,0.982224,0.0,19,11,4,1.1789696800436629,1
2020-11-05 20:00:00,1.092,21.62,0.981791,0.0,20,11,4,1.1756954200995882,1
2020-11-05 21:00:00,0.921,21.913,0.981279,0.0,21,11,4,1.1739154332909232,1
2020-11-05 22:00:00,0.904,21.752,0.980921,0.0,22,11,4,1.1741278121046597,1
2020-11-05 23:00:00,1.348,18.384,0.980811,0.0,23,11,4,1.1875589517654863,1
2020-11-06 00:00:00,2.216,15.328,0.980741,0.0,0,11,4,1.20005373835817,1
2020-11-06 01:00:00,3.015,14.038,0.980845,0.0,1,11,4,1.2055720051383427,1
2020-11-06 02:00:00,3.946,12.985,0.980882,1.23349,2,11,4,1.2100542525073652,0
2020-11-06 03:00:00,3.774,12.165,0.980817,0.915903,3,11,4,1.2134515513299544,0
2020-11-06 04:00:00,3.903,11.4,0.980821,1.18575,4,11,4,1.2167188238160036,0
2020-11-06 05:00:00,4.549,10.768,0.980517,2.73403,5,11,4,1.219049278955094,0
2020-11-06 06:00:00,4.114,10.289,0.980534,1.61154,6,11,4,1.2211305923539386,0
2020-11-06 07:00:00,4.074,9.793,0.980687,1.53665,7,11,4,1.223462114350693,0
2020-11-06 08:00:00,3.399,9.273,0.980869,0.0,8,11,4,1.2259422380843525,1
2020-11-06 09:00:00,3.56,8.631,0.980942,0.0,9,11,4,1.228826829269048,1
2020-11-06 10:00:00,3.682,8.054,0.981192,0.73356,10,11,4,1.2316620659712272,0
2020-11-06 11:00:00,3.914,7.703,0.981443,1.2150999999999998,11,11,4,1.233516819858676,0
2020-11-06 12:00:00,4.527,7.418,0.981419,2.7616799999999997,12,11,4,1.2347396271596975,0
2020-11-06 13:00:00,4.775,7.084,0.981548,3.53715,13,11,4,1.2363737557635242,0
2020-11-06 14:00:00,5.57,9.617,0.981637,6.9718,14,11,4,1.2254095383865549,0
2020-11-06 15:00:00,4.263,13.464,0.981799,1.99618,15,11,4,1.209161321083517,0
2020-11-06 16:00:00,3.514,16.854,0.981595,0.0,16,11,4,1.1947785322788802,1
2020-11-06 17:00:00,4.712,19.387,0.980945,3.1851100000000003,17,11,4,1.183648946082427,0
2020-11-06 18:00:00,5.894,21.052,0.980523,8.211459999999999,18,11,4,1.176443909647382,0
2020-11-06 19:00:00,5.734,21.715,0.980088,7.31725,19,11,4,1.1732779463054124,0
2020-11-06 20:00:00,5.812,22.287,0.979659,7.72434,20,11,4,1.1704937773275468,0
2020-11-06 21:00:00,5.79,22.408,0.979143,7.79036,21,11,4,1.1693983199694973,0
2020-11-06 22:00:00,5.926,21.961,0.978726,8.43685,22,11,4,1.1706708084616668,0
2020-11-06 23:00:00,6.88,19.143,0.978525,14.2313,23,11,4,1.1817145210858881,0
2020-11-07 00:00:00,7.973,16.533,0.978653,23.0403,0,11,4,1.1925175619009971,0
2020-11-07 01:00:00,9.152,15.077,0.978599,34.4807,1,11,4,1.1984755195412173,0
2020-11-07 02:00:00,9.068,13.993,0.978798,33.9874,2,11,4,1.203244543800166,0
2020-11-07 03:00:00,9.195,13.779,0.978798,34.975,3,11,4,1.2041419586044322,0
2020-11-07 04:00:00,9.978,13.698,0.978711,42.9687,4,11,4,1.2043749238156247,0
2020-11-07 05:00:00,8.776,13.854,0.978412,30.913700000000002,5,11,4,1.2033525489143542,0
2020-11-07 06:00:00,5.636,14.633,0.978438,7.2275,6,11,4,1.2001270840112543,0
2020-11-07 07:00:00,5.384,14.459,0.978299,5.8101899999999995,7,11,4,1.2006825495220002,0
2020-11-07 08:00:00,6.081,13.465,0.978091,9.673770000000001,8,11,4,1.2045904297762098,0
2020-11-07 09:00:00,5.847,14.321,0.977995,8.26744,9,11,4,1.2008856519475062,0
2020-11-07 10:00:00,4.858,14.851,0.977867,3.5395100000000004,10,11,4,1.1985188137492322,0
2020-11-07 11:00:00,4.702,14.805,0.977656,3.1915,11,11,4,1.1984516211268241,0
2020-11-07 12:00:00,5.597,14.911,0.977438,6.97975,12,11,4,1.1977434825733633,0
2020-11-07 13:00:00,4.74,14.676,0.977387,3.20629,13,11,4,1.1986588528557494,0
2020-11-07 14:00:00,5.199,14.576,0.977422,5.03164,14,11,4,1.1991183888039818,0
2020-11-07 15:00:00,5.043,14.588,0.977457,4.37848,15,11,4,1.1991113168645433,0
2020-11-07 16:00:00,5.946,13.101,0.977783,8.76195,16,11,4,1.2057423937268312,0
2020-11-07 17:00:00,3.18,13.126,0.97744,0.0,17,11,4,1.205214168523154,1
2020-11-07 18:00:00,2.628,13.878,0.977275,0.0,18,11,4,1.2018536463557599,1
2020-11-07 19:00:00,2.616,14.655,0.976884,0.0,19,11,4,1.1981293944788414,1
2020-11-07 20:00:00,3.924,16.206,0.976405,1.19095,20,11,4,1.1911228710264643,0
2020-11-07 21:00:00,3.71,16.623,0.975818,0.76722,21,11,4,1.1886937220954483,0
2020-11-07 22:00:00,3.851,16.93,0.975467,0.9893139999999999,22,11,4,1.1870085748618453,0
2020-11-07 23:00:00,5.11,13.997,0.975536,4.68603,23,11,4,1.199217834483908,0
2020-11-08 00:00:00,8.281,11.149,0.975802,26.126099999999997,0,11,4,1.211561412935723,0
2020-11-08 01:00:00,9.829,11.115,0.976163,41.257,1,11,4,1.2121545971044552,0
2020-11-08 02:00:00,9.883,8.707,0.976568,40.4407,2,11,4,1.2230176521998681,0
2020-11-08 03:00:00,11.01,7.217,0.97708,52.4974,3,11,4,1.2301619516053395,0
2020-11-08 04:00:00,9.696,6.537,0.977291,39.397,4,11,4,1.2334191299658268,0
2020-11-08 05:00:00,8.801,5.588,0.977017,30.7506,5,11,4,1.2372714796217743,0
2020-11-08 06:00:00,8.416,4.846,0.976912,26.8736,6,11,4,1.2404405603747801,0
2020-11-08 07:00:00,7.113,4.47,0.976857,15.868799999999998,7,11,4,1.2420506437623473,0
2020-11-08 08:00:00,8.31,3.913,0.976754,25.9013,8,11,4,1.2444164036013652,0
2020-11-08 09:00:00,8.463,3.258,0.976629,27.711,9,11,4,1.2472056475226818,0
2020-11-08 10:00:00,7.581,2.864,0.976615,20.1695,10,11,4,1.2489680842220585,0
2020-11-08 11:00:00,7.024,2.306,0.976593,15.7203,11,11,4,1.2514699664491222,0
2020-11-08 12:00:00,4.892,1.726,0.97651,3.9884299999999997,12,11,4,1.2540040350325252,0
2020-11-08 13:00:00,4.338,1.201,0.976288,2.26023,13,11,4,1.2561180748619598,0
2020-11-08 14:00:00,5.599,3.656,0.976267,7.18687,14,11,4,1.244950749707305,0
2020-11-08 15:00:00,4.839,7.173,0.976219,3.72792,15,11,4,1.2292708548132933,0
2020-11-08 16:00:00,3.256,10.228,0.9758,0.0,16,11,4,1.2154965881671984,1
2020-11-08 17:00:00,4.484,12.562,0.9752,2.5766999999999998,17,11,4,1.204825837875123,0
2020-11-08 18:00:00,5.756,14.215,0.97477,7.7938,18,11,4,1.1973671646117856,0
2020-11-08 19:00:00,7.501,15.065,0.974402,18.7446,19,11,4,1.1933852018041735,0
2020-11-08 20:00:00,8.529,15.122,0.974156,26.8968,20,11,4,1.1928480083602166,0
2020-11-08 21:00:00,9.095,14.808,0.974111,32.3862,21,11,4,1.1940935714174163,0
2020-11-08 22:00:00,9.447,13.882,0.974355,35.4433,22,11,4,1.198245929149436,0
2020-11-08 23:00:00,8.825,11.188,0.97481,30.1006,23,11,4,1.2101637303140753,0
2020-11-09 00:00:00,9.345,7.612,0.975383,36.657,0,11,4,1.2262977057580107,0
2020-11-09 01:00:00,11.122,6.801,0.975831,54.453199999999995,1,11,4,1.2304150896673425,0
2020-11-09 02:00:00,10.787,6.28,0.976477,51.959,2,11,4,1.2335252641205805,0
2020-11-09 03:00:00,10.637,4.562,0.976934,50.972199999999994,3,11,4,1.2417370504054746,0
